time,mRegistered,mTimeStamp,mPci,mTac,mEarfcn,mMcc+mMnc,ss,rsrp,rsrq,rssnr,cqi,ta
11-20 17:46:33.530,NO,106489825233761,406,2147483647,850,nullnull,27,-81,-13,2147483647,2147483647,2147483647
11-20 17:46:33.530,NO,106489825233761,470,2147483647,5780,nullnull,29,-72,-8,2147483647,2147483647,2147483647
11-20 17:46:33.530,NO,106489825233761,427,2147483647,5780,nullnull,29,-79,-15,2147483647,2147483647,2147483647}]
11-20 17:46:33.534,YES,106489825233761,226,34624,9820,310410,16,-109,-8,2147483647,2147483647,2147483647
11-20 17:46:33.534,NO,106489825233761,198,2147483647,9820,nullnull,10,-127,-20,2147483647,2147483647,2147483647
11-20 17:46:33.534,NO,106489825233761,422,2147483647,850,nullnull,31,-82,-20,2147483647,2147483647,2147483647
11-20 17:46:33.534,NO,106489825233761,406,2147483647,850,nullnull,27,-81,-13,2147483647,2147483647,2147483647
11-20 17:46:33.534,NO,106489825233761,470,2147483647,5780,nullnull,29,-72,-8,2147483647,2147483647,2147483647
11-20 17:46:33.534,NO,106489825233761,427,2147483647,5780,nullnull,29,-79,-15,2147483647,2147483647,2147483647}]
11-20 17:46:33.990,YES,106489825233761,226,34624,9820,310410,16,-109,-8,2147483647,2147483647,2147483647
11-20 17:46:33.990,NO,106489825233761,198,2147483647,9820,nullnull,10,-127,-20,2147483647,2147483647,2147483647
11-20 17:46:33.990,NO,106489825233761,422,2147483647,850,nullnull,31,-82,-20,2147483647,2147483647,2147483647
11-20 17:46:33.990,NO,106489825233761,406,2147483647,850,nullnull,27,-81,-13,2147483647,2147483647,2147483647
11-20 17:46:33.990,NO,106489825233761,470,2147483647,5780,nullnull,29,-72,-8,2147483647,2147483647,2147483647
11-20 17:46:33.990,NO,106489825233761,427,2147483647,5780,nullnull,29,-79,-15,2147483647,2147483647,2147483647}]
11-20 17:46:33.991,YES,106489825233761,226,34624,9820,310410,16,-109,-8,2147483647,2147483647,2147483647
11-20 17:46:33.991,NO,106489825233761,198,2147483647,9820,nullnull,10,-127,-20,2147483647,2147483647,2147483647
11-20 17:46:33.991,NO,106489825233761,422,2147483647,850,nullnull,31,-82,-20,2147483647,2147483647,2147483647
11-20 17:46:33.991,NO,106489825233761,406,2147483647,850,nullnull,27,-81,-13,2147483647,2147483647,2147483647
11-20 17:46:33.991,NO,106489825233761,470,2147483647,5780,nullnull,29,-72,-8,2147483647,2147483647,2147483647
11-20 17:46:33.991,NO,106489825233761,427,2147483647,5780,nullnull,29,-79,-15,2147483647,2147483647,2147483647}]
11-20 17:46:34.489,YES,106489825233761,226,34624,9820,310410,16,-109,-8,2147483647,2147483647,2147483647
11-20 17:46:34.489,NO,106489825233761,198,2147483647,9820,nullnull,10,-127,-20,2147483647,2147483647,2147483647
11-20 17:46:34.489,NO,106489825233761,422,2147483647,850,nullnull,31,-82,-20,2147483647,2147483647,2147483647
11-20 17:46:34.489,NO,106489825233761,406,2147483647,850,nullnull,27,-81,-13,2147483647,2147483647,2147483647
11-20 17:46:34.489,NO,106489825233761,470,2147483647,5780,nullnull,29,-72,-8,2147483647,2147483647,2147483647
11-20 17:46:34.489,NO,106489825233761,427,2147483647,5780,nullnull,29,-79,-15,2147483647,2147483647,2147483647}]
11-20 17:46:34.490,YES,106489825233761,226,34624,9820,310410,16,-109,-8,2147483647,2147483647,2147483647
11-20 17:46:34.490,NO,106489825233761,198,2147483647,9820,nullnull,10,-127,-20,2147483647,2147483647,2147483647
11-20 17:46:34.490,NO,106489825233761,422,2147483647,850,nullnull,31,-82,-20,2147483647,2147483647,2147483647
11-20 17:46:34.490,NO,106489825233761,406,2147483647,850,nullnull,27,-81,-13,2147483647,2147483647,2147483647
11-20 17:46:34.490,NO,106489825233761,470,2147483647,5780,nullnull,29,-72,-8,2147483647,2147483647,2147483647
11-20 17:46:34.490,NO,106489825233761,427,2147483647,5780,nullnull,29,-79,-15,2147483647,2147483647,2147483647}]
11-20 17:46:34.992,YES,106489825233761,226,34624,9820,310410,16,-109,-8,2147483647,2147483647,2147483647
11-20 17:46:34.992,NO,106489825233761,198,2147483647,9820,nullnull,10,-127,-20,2147483647,2147483647,2147483647
11-20 17:46:34.992,NO,106489825233761,422,2147483647,850,nullnull,31,-82,-20,2147483647,2147483647,2147483647
11-20 17:46:34.992,NO,106489825233761,406,2147483647,850,nullnull,27,-81,-13,2147483647,2147483647,2147483647
11-20 17:46:34.992,NO,106489825233761,470,2147483647,5780,nullnull,29,-72,-8,2147483647,2147483647,2147483647
11-20 17:46:34.992,NO,106489825233761,427,2147483647,5780,nullnull,29,-79,-15,2147483647,2147483647,2147483647}]
11-20 17:46:34.994,YES,106489825233761,226,34624,9820,310410,16,-109,-8,2147483647,2147483647,2147483647
11-20 17:46:34.994,NO,106489825233761,198,2147483647,9820,nullnull,10,-127,-20,2147483647,2147483647,2147483647
11-20 17:46:34.994,NO,106489825233761,422,2147483647,850,nullnull,31,-82,-20,2147483647,2147483647,2147483647
11-20 17:46:34.994,NO,106489825233761,406,2147483647,850,nullnull,27,-81,-13,2147483647,2147483647,2147483647
11-20 17:46:34.994,NO,106489825233761,470,2147483647,5780,nullnull,29,-72,-8,2147483647,2147483647,2147483647
11-20 17:46:34.994,NO,106489825233761,427,2147483647,5780,nullnull,29,-79,-15,2147483647,2147483647,2147483647}]
11-20 17:46:35.496,YES,106489825233761,226,34624,9820,310410,16,-109,-8,2147483647,2147483647,2147483647
11-20 17:46:35.496,NO,106489825233761,198,2147483647,9820,nullnull,10,-127,-20,2147483647,2147483647,2147483647
11-20 17:46:35.496,NO,106489825233761,422,2147483647,850,nullnull,31,-82,-20,2147483647,2147483647,2147483647
11-20 17:46:35.496,NO,106489825233761,406,2147483647,850,nullnull,27,-81,-13,2147483647,2147483647,2147483647
11-20 17:46:35.496,NO,106489825233761,470,2147483647,5780,nullnull,29,-72,-8,2147483647,2147483647,2147483647
11-20 17:46:35.496,NO,106489825233761,427,2147483647,5780,nullnull,29,-79,-15,2147483647,2147483647,2147483647}]
11-20 17:46:35.498,YES,106489825233761,226,34624,9820,310410,16,-109,-8,2147483647,2147483647,2147483647
11-20 17:46:35.498,NO,106489825233761,198,2147483647,9820,nullnull,10,-127,-20,2147483647,2147483647,2147483647
11-20 17:46:35.498,NO,106489825233761,422,2147483647,850,nullnull,31,-82,-20,2147483647,2147483647,2147483647
11-20 17:46:35.498,NO,106489825233761,406,2147483647,850,nullnull,27,-81,-13,2147483647,2147483647,2147483647
11-20 17:46:35.498,NO,106489825233761,470,2147483647,5780,nullnull,29,-72,-8,2147483647,2147483647,2147483647
11-20 17:46:35.498,NO,106489825233761,427,2147483647,5780,nullnull,29,-79,-15,2147483647,2147483647,2147483647}]
11-20 17:46:36.007,YES,106492025003616,226,34624,9820,310410,17,-108,-10,2147483647,2147483647,2147483647
11-20 17:46:36.007,NO,106492025003616,198,2147483647,9820,nullnull,11,-119,-18,2147483647,2147483647,2147483647
11-20 17:46:36.007,NO,106492025003616,422,2147483647,850,nullnull,31,-82,-20,2147483647,2147483647,2147483647
11-20 17:46:36.007,NO,106492025003616,406,2147483647,850,nullnull,27,-81,-13,2147483647,2147483647,2147483647
11-20 17:46:36.007,NO,106492025003616,470,2147483647,5780,nullnull,29,-72,-8,2147483647,2147483647,2147483647
11-20 17:46:36.007,NO,106492025003616,427,2147483647,5780,nullnull,29,-79,-15,2147483647,2147483647,2147483647}]
11-20 17:46:36.009,YES,106492025003616,226,34624,9820,310410,17,-108,-10,2147483647,2147483647,2147483647
11-20 17:46:36.009,NO,106492025003616,198,2147483647,9820,nullnull,11,-119,-18,2147483647,2147483647,2147483647
11-20 17:46:36.009,NO,106492025003616,422,2147483647,850,nullnull,31,-82,-20,2147483647,2147483647,2147483647
11-20 17:46:36.009,NO,106492025003616,406,2147483647,850,nullnull,27,-81,-13,2147483647,2147483647,2147483647
11-20 17:46:36.009,NO,106492025003616,470,2147483647,5780,nullnull,29,-72,-8,2147483647,2147483647,2147483647
11-20 17:46:36.009,NO,106492025003616,427,2147483647,5780,nullnull,29,-79,-15,2147483647,2147483647,2147483647}]
11-20 17:46:36.510,YES,106492025003616,226,34624,9820,310410,17,-108,-10,2147483647,2147483647,2147483647
11-20 17:46:36.510,NO,106492025003616,198,2147483647,9820,nullnull,11,-119,-18,2147483647,2147483647,2147483647
11-20 17:46:36.510,NO,106492025003616,422,2147483647,850,nullnull,31,-82,-20,2147483647,2147483647,2147483647
11-20 17:46:36.510,NO,106492025003616,406,2147483647,850,nullnull,27,-81,-13,2147483647,2147483647,2147483647
11-20 17:46:36.510,NO,106492025003616,470,2147483647,5780,nullnull,29,-72,-8,2147483647,2147483647,2147483647
11-20 17:46:36.510,NO,106492025003616,427,2147483647,5780,nullnull,29,-79,-15,2147483647,2147483647,2147483647}]
11-20 17:46:36.514,YES,106492025003616,226,34624,9820,310410,17,-108,-10,2147483647,2147483647,2147483647
11-20 17:46:36.514,NO,106492025003616,198,2147483647,9820,nullnull,11,-119,-18,2147483647,2147483647,2147483647
11-20 17:46:36.514,NO,106492025003616,422,2147483647,850,nullnull,31,-82,-20,2147483647,2147483647,2147483647
11-20 17:46:36.514,NO,106492025003616,406,2147483647,850,nullnull,27,-81,-13,2147483647,2147483647,2147483647
11-20 17:46:36.514,NO,106492025003616,470,2147483647,5780,nullnull,29,-72,-8,2147483647,2147483647,2147483647
11-20 17:46:36.514,NO,106492025003616,427,2147483647,5780,nullnull,29,-79,-15,2147483647,2147483647,2147483647}]
11-20 17:46:37.013,YES,106492025003616,226,34624,9820,310410,17,-108,-10,2147483647,2147483647,2147483647
11-20 17:46:37.013,NO,106492025003616,198,2147483647,9820,nullnull,11,-119,-18,2147483647,2147483647,2147483647
11-20 17:46:37.013,NO,106492025003616,422,2147483647,850,nullnull,31,-82,-20,2147483647,2147483647,2147483647
11-20 17:46:37.013,NO,106492025003616,406,2147483647,850,nullnull,27,-81,-13,2147483647,2147483647,2147483647
11-20 17:46:37.013,NO,106492025003616,470,2147483647,5780,nullnull,29,-72,-8,2147483647,2147483647,2147483647
11-20 17:46:37.013,NO,106492025003616,427,2147483647,5780,nullnull,29,-79,-15,2147483647,2147483647,2147483647}]
11-20 17:46:37.016,YES,106492025003616,226,34624,9820,310410,17,-108,-10,2147483647,2147483647,2147483647
11-20 17:46:37.016,NO,106492025003616,198,2147483647,9820,nullnull,11,-119,-18,2147483647,2147483647,2147483647
11-20 17:46:37.016,NO,106492025003616,422,2147483647,850,nullnull,31,-82,-20,2147483647,2147483647,2147483647
11-20 17:46:37.016,NO,106492025003616,406,2147483647,850,nullnull,27,-81,-13,2147483647,2147483647,2147483647
11-20 17:46:37.016,NO,106492025003616,470,2147483647,5780,nullnull,29,-72,-8,2147483647,2147483647,2147483647
11-20 17:46:37.016,NO,106492025003616,427,2147483647,5780,nullnull,29,-79,-15,2147483647,2147483647,2147483647}]
11-20 17:46:37.510,YES,106492025003616,226,34624,9820,310410,17,-108,-10,2147483647,2147483647,2147483647
11-20 17:46:37.510,NO,106492025003616,198,2147483647,9820,nullnull,11,-119,-18,2147483647,2147483647,2147483647
11-20 17:46:37.510,NO,106492025003616,422,2147483647,850,nullnull,31,-82,-20,2147483647,2147483647,2147483647
11-20 17:46:37.510,NO,106492025003616,406,2147483647,850,nullnull,27,-81,-13,2147483647,2147483647,2147483647
11-20 17:46:37.510,NO,106492025003616,470,2147483647,5780,nullnull,29,-72,-8,2147483647,2147483647,2147483647
11-20 17:46:37.510,NO,106492025003616,427,2147483647,5780,nullnull,29,-79,-15,2147483647,2147483647,2147483647}]
11-20 17:46:37.515,YES,106492025003616,226,34624,9820,310410,17,-108,-10,2147483647,2147483647,2147483647
11-20 17:46:37.515,NO,106492025003616,198,2147483647,9820,nullnull,11,-119,-18,2147483647,2147483647,2147483647
11-20 17:46:37.515,NO,106492025003616,422,2147483647,850,nullnull,31,-82,-20,2147483647,2147483647,2147483647
11-20 17:46:37.515,NO,106492025003616,406,2147483647,850,nullnull,27,-81,-13,2147483647,2147483647,2147483647
11-20 17:46:37.515,NO,106492025003616,470,2147483647,5780,nullnull,29,-72,-8,2147483647,2147483647,2147483647
11-20 17:46:37.515,NO,106492025003616,427,2147483647,5780,nullnull,29,-79,-15,2147483647,2147483647,2147483647}]
11-20 17:46:38.004,YES,106494181784404,226,34624,9820,310410,16,-111,-11,2147483647,2147483647,2147483647
11-20 17:46:38.004,NO,106494181784404,198,2147483647,9820,nullnull,12,-122,-20,2147483647,2147483647,2147483647
11-20 17:46:38.004,NO,106494181784404,422,2147483647,850,nullnull,31,-82,-20,2147483647,2147483647,2147483647
11-20 17:46:38.004,NO,106494181784404,406,2147483647,850,nullnull,27,-81,-13,2147483647,2147483647,2147483647
11-20 17:46:38.004,NO,106494181784404,470,2147483647,5780,nullnull,29,-72,-8,2147483647,2147483647,2147483647
11-20 17:46:38.004,NO,106494181784404,427,2147483647,5780,nullnull,29,-79,-15,2147483647,2147483647,2147483647}]
11-20 17:46:38.006,YES,106494181784404,226,34624,9820,310410,16,-111,-11,2147483647,2147483647,2147483647
11-20 17:46:38.006,NO,106494181784404,198,2147483647,9820,nullnull,12,-122,-20,2147483647,2147483647,2147483647
11-20 17:46:38.006,NO,106494181784404,422,2147483647,850,nullnull,31,-82,-20,2147483647,2147483647,2147483647
11-20 17:46:38.006,NO,106494181784404,406,2147483647,850,nullnull,27,-81,-13,2147483647,2147483647,2147483647
11-20 17:46:38.006,NO,106494181784404,470,2147483647,5780,nullnull,29,-72,-8,2147483647,2147483647,2147483647
11-20 17:46:38.006,NO,106494181784404,427,2147483647,5780,nullnull,29,-79,-15,2147483647,2147483647,2147483647}]
11-20 17:46:38.513,YES,106494181784404,226,34624,9820,310410,16,-111,-11,2147483647,2147483647,2147483647
11-20 17:46:38.513,NO,106494181784404,198,2147483647,9820,nullnull,12,-122,-20,2147483647,2147483647,2147483647
11-20 17:46:38.513,NO,106494181784404,422,2147483647,850,nullnull,31,-82,-20,2147483647,2147483647,2147483647
11-20 17:46:38.513,NO,106494181784404,406,2147483647,850,nullnull,27,-81,-13,2147483647,2147483647,2147483647
11-20 17:46:38.513,NO,106494181784404,470,2147483647,5780,nullnull,29,-72,-8,2147483647,2147483647,2147483647
11-20 17:46:38.513,NO,106494181784404,427,2147483647,5780,nullnull,29,-79,-15,2147483647,2147483647,2147483647}]
11-20 17:46:38.516,YES,106494181784404,226,34624,9820,310410,16,-111,-11,2147483647,2147483647,2147483647
11-20 17:46:38.516,NO,106494181784404,198,2147483647,9820,nullnull,12,-122,-20,2147483647,2147483647,2147483647
11-20 17:46:38.516,NO,106494181784404,422,2147483647,850,nullnull,31,-82,-20,2147483647,2147483647,2147483647
11-20 17:46:38.516,NO,106494181784404,406,2147483647,850,nullnull,27,-81,-13,2147483647,2147483647,2147483647
11-20 17:46:38.516,NO,106494181784404,470,2147483647,5780,nullnull,29,-72,-8,2147483647,2147483647,2147483647
11-20 17:46:38.516,NO,106494181784404,427,2147483647,5780,nullnull,29,-79,-15,2147483647,2147483647,2147483647}]
11-20 17:46:39.011,YES,106494181784404,226,34624,9820,310410,16,-111,-11,2147483647,2147483647,2147483647
11-20 17:46:39.011,NO,106494181784404,198,2147483647,9820,nullnull,12,-122,-20,2147483647,2147483647,2147483647
11-20 17:46:39.011,NO,106494181784404,422,2147483647,850,nullnull,31,-82,-20,2147483647,2147483647,2147483647
11-20 17:46:39.011,NO,106494181784404,406,2147483647,850,nullnull,27,-81,-13,2147483647,2147483647,2147483647
11-20 17:46:39.011,NO,106494181784404,470,2147483647,5780,nullnull,29,-72,-8,2147483647,2147483647,2147483647
11-20 17:46:39.011,NO,106494181784404,427,2147483647,5780,nullnull,29,-79,-15,2147483647,2147483647,2147483647}]
11-20 17:46:39.013,YES,106494181784404,226,34624,9820,310410,16,-111,-11,2147483647,2147483647,2147483647
11-20 17:46:39.013,NO,106494181784404,198,2147483647,9820,nullnull,12,-122,-20,2147483647,2147483647,2147483647
11-20 17:46:39.013,NO,106494181784404,422,2147483647,850,nullnull,31,-82,-20,2147483647,2147483647,2147483647
11-20 17:46:39.013,NO,106494181784404,406,2147483647,850,nullnull,27,-81,-13,2147483647,2147483647,2147483647
11-20 17:46:39.013,NO,106494181784404,470,2147483647,5780,nullnull,29,-72,-8,2147483647,2147483647,2147483647
11-20 17:46:39.013,NO,106494181784404,427,2147483647,5780,nullnull,29,-79,-15,2147483647,2147483647,2147483647}]
11-20 17:46:39.510,YES,106494181784404,226,34624,9820,310410,16,-111,-11,2147483647,2147483647,2147483647
11-20 17:46:39.510,NO,106494181784404,198,2147483647,9820,nullnull,12,-122,-20,2147483647,2147483647,2147483647
11-20 17:46:39.510,NO,106494181784404,422,2147483647,850,nullnull,31,-82,-20,2147483647,2147483647,2147483647
11-20 17:46:39.510,NO,106494181784404,406,2147483647,850,nullnull,27,-81,-13,2147483647,2147483647,2147483647
11-20 17:46:39.510,NO,106494181784404,470,2147483647,5780,nullnull,29,-72,-8,2147483647,2147483647,2147483647
11-20 17:46:39.510,NO,106494181784404,427,2147483647,5780,nullnull,29,-79,-15,2147483647,2147483647,2147483647}]
11-20 17:46:39.512,YES,106494181784404,226,34624,9820,310410,16,-111,-11,2147483647,2147483647,2147483647
11-20 17:46:39.512,NO,106494181784404,198,2147483647,9820,nullnull,12,-122,-20,2147483647,2147483647,2147483647
11-20 17:46:39.512,NO,106494181784404,422,2147483647,850,nullnull,31,-82,-20,2147483647,2147483647,2147483647
11-20 17:46:39.512,NO,106494181784404,406,2147483647,850,nullnull,27,-81,-13,2147483647,2147483647,2147483647
11-20 17:46:39.512,NO,106494181784404,470,2147483647,5780,nullnull,29,-72,-8,2147483647,2147483647,2147483647
11-20 17:46:39.512,NO,106494181784404,427,2147483647,5780,nullnull,29,-79,-15,2147483647,2147483647,2147483647}]
11-20 17:46:40.040,YES,106496335892483,226,34624,9820,310410,17,-112,-15,2147483647,2147483647,2147483647
11-20 17:46:40.040,NO,106496335892483,198,2147483647,9820,nullnull,12,-119,-19,2147483647,2147483647,2147483647
11-20 17:46:40.040,NO,106496335892483,422,2147483647,850,nullnull,31,-82,-20,2147483647,2147483647,2147483647
11-20 17:46:40.040,NO,106496335892483,406,2147483647,850,nullnull,27,-81,-13,2147483647,2147483647,2147483647
11-20 17:46:40.040,NO,106496335892483,470,2147483647,5780,nullnull,29,-72,-8,2147483647,2147483647,2147483647
11-20 17:46:40.040,NO,106496335892483,427,2147483647,5780,nullnull,29,-79,-15,2147483647,2147483647,2147483647}]
11-20 17:46:40.043,YES,106496335892483,226,34624,9820,310410,17,-112,-15,2147483647,2147483647,2147483647
11-20 17:46:40.043,NO,106496335892483,198,2147483647,9820,nullnull,12,-119,-19,2147483647,2147483647,2147483647
11-20 17:46:40.043,NO,106496335892483,422,2147483647,850,nullnull,31,-82,-20,2147483647,2147483647,2147483647
11-20 17:46:40.043,NO,106496335892483,406,2147483647,850,nullnull,27,-81,-13,2147483647,2147483647,2147483647
11-20 17:46:40.043,NO,106496335892483,470,2147483647,5780,nullnull,29,-72,-8,2147483647,2147483647,2147483647
11-20 17:46:40.043,NO,106496335892483,427,2147483647,5780,nullnull,29,-79,-15,2147483647,2147483647,2147483647}]
11-20 17:46:40.515,YES,106496335892483,226,34624,9820,310410,17,-112,-15,2147483647,2147483647,2147483647
11-20 17:46:40.515,NO,106496335892483,198,2147483647,9820,nullnull,12,-119,-19,2147483647,2147483647,2147483647
11-20 17:46:40.515,NO,106496335892483,422,2147483647,850,nullnull,31,-82,-20,2147483647,2147483647,2147483647
11-20 17:46:40.515,NO,106496335892483,406,2147483647,850,nullnull,27,-81,-13,2147483647,2147483647,2147483647
11-20 17:46:40.515,NO,106496335892483,470,2147483647,5780,nullnull,29,-72,-8,2147483647,2147483647,2147483647
11-20 17:46:40.515,NO,106496335892483,427,2147483647,5780,nullnull,29,-79,-15,2147483647,2147483647,2147483647}]
11-20 17:46:40.517,YES,106496335892483,226,34624,9820,310410,17,-112,-15,2147483647,2147483647,2147483647
11-20 17:46:40.517,NO,106496335892483,198,2147483647,9820,nullnull,12,-119,-19,2147483647,2147483647,2147483647
11-20 17:46:40.517,NO,106496335892483,422,2147483647,850,nullnull,31,-82,-20,2147483647,2147483647,2147483647
11-20 17:46:40.517,NO,106496335892483,406,2147483647,850,nullnull,27,-81,-13,2147483647,2147483647,2147483647
11-20 17:46:40.517,NO,106496335892483,470,2147483647,5780,nullnull,29,-72,-8,2147483647,2147483647,2147483647
11-20 17:46:40.517,NO,106496335892483,427,2147483647,5780,nullnull,29,-79,-15,2147483647,2147483647,2147483647}]
11-20 17:46:41.009,YES,106496335892483,226,34624,9820,310410,17,-112,-15,2147483647,2147483647,2147483647
11-20 17:46:41.009,NO,106496335892483,198,2147483647,9820,nullnull,12,-119,-19,2147483647,2147483647,2147483647
11-20 17:46:41.009,NO,106496335892483,422,2147483647,850,nullnull,31,-82,-20,2147483647,2147483647,2147483647
11-20 17:46:41.009,NO,106496335892483,406,2147483647,850,nullnull,27,-81,-13,2147483647,2147483647,2147483647
11-20 17:46:41.009,NO,106496335892483,470,2147483647,5780,nullnull,29,-72,-8,2147483647,2147483647,2147483647
11-20 17:46:41.009,NO,106496335892483,427,2147483647,5780,nullnull,29,-79,-15,2147483647,2147483647,2147483647}]
11-20 17:46:41.014,YES,106496335892483,226,34624,9820,310410,17,-112,-15,2147483647,2147483647,2147483647
11-20 17:46:41.014,NO,106496335892483,198,2147483647,9820,nullnull,12,-119,-19,2147483647,2147483647,2147483647
11-20 17:46:41.014,NO,106496335892483,422,2147483647,850,nullnull,31,-82,-20,2147483647,2147483647,2147483647
11-20 17:46:41.014,NO,106496335892483,406,2147483647,850,nullnull,27,-81,-13,2147483647,2147483647,2147483647
11-20 17:46:41.014,NO,106496335892483,470,2147483647,5780,nullnull,29,-72,-8,2147483647,2147483647,2147483647
11-20 17:46:41.014,NO,106496335892483,427,2147483647,5780,nullnull,29,-79,-15,2147483647,2147483647,2147483647}]
11-20 17:46:41.515,YES,106496335892483,226,34624,9820,310410,17,-112,-15,2147483647,2147483647,2147483647
11-20 17:46:41.515,NO,106496335892483,198,2147483647,9820,nullnull,12,-119,-19,2147483647,2147483647,2147483647
11-20 17:46:41.515,NO,106496335892483,422,2147483647,850,nullnull,31,-82,-20,2147483647,2147483647,2147483647
11-20 17:46:41.515,NO,106496335892483,406,2147483647,850,nullnull,27,-81,-13,2147483647,2147483647,2147483647
11-20 17:46:41.515,NO,106496335892483,470,2147483647,5780,nullnull,29,-72,-8,2147483647,2147483647,2147483647
11-20 17:46:41.515,NO,106496335892483,427,2147483647,5780,nullnull,29,-79,-15,2147483647,2147483647,2147483647}]
11-20 17:46:41.518,YES,106496335892483,226,34624,9820,310410,17,-112,-15,2147483647,2147483647,2147483647
11-20 17:46:41.518,NO,106496335892483,198,2147483647,9820,nullnull,12,-119,-19,2147483647,2147483647,2147483647
11-20 17:46:41.518,NO,106496335892483,422,2147483647,850,nullnull,31,-82,-20,2147483647,2147483647,2147483647
11-20 17:46:41.518,NO,106496335892483,406,2147483647,850,nullnull,27,-81,-13,2147483647,2147483647,2147483647
11-20 17:46:41.518,NO,106496335892483,470,2147483647,5780,nullnull,29,-72,-8,2147483647,2147483647,2147483647
11-20 17:46:41.518,NO,106496335892483,427,2147483647,5780,nullnull,29,-79,-15,2147483647,2147483647,2147483647}]
11-20 17:46:42.009,YES,106496335892483,226,34624,9820,310410,17,-112,-15,2147483647,2147483647,2147483647
11-20 17:46:42.009,NO,106496335892483,198,2147483647,9820,nullnull,12,-119,-19,2147483647,2147483647,2147483647
11-20 17:46:42.009,NO,106496335892483,422,2147483647,850,nullnull,31,-82,-20,2147483647,2147483647,2147483647
11-20 17:46:42.009,NO,106496335892483,406,2147483647,850,nullnull,27,-81,-13,2147483647,2147483647,2147483647
11-20 17:46:42.009,NO,106496335892483,470,2147483647,5780,nullnull,29,-72,-8,2147483647,2147483647,2147483647
11-20 17:46:42.009,NO,106496335892483,427,2147483647,5780,nullnull,29,-79,-15,2147483647,2147483647,2147483647}]
11-20 17:46:42.011,YES,106496335892483,226,34624,9820,310410,17,-112,-15,2147483647,2147483647,2147483647
11-20 17:46:42.011,NO,106496335892483,198,2147483647,9820,nullnull,12,-119,-19,2147483647,2147483647,2147483647
11-20 17:46:42.011,NO,106496335892483,422,2147483647,850,nullnull,31,-82,-20,2147483647,2147483647,2147483647
11-20 17:46:42.011,NO,106496335892483,406,2147483647,850,nullnull,27,-81,-13,2147483647,2147483647,2147483647
11-20 17:46:42.011,NO,106496335892483,470,2147483647,5780,nullnull,29,-72,-8,2147483647,2147483647,2147483647
11-20 17:46:42.011,NO,106496335892483,427,2147483647,5780,nullnull,29,-79,-15,2147483647,2147483647,2147483647}]
11-20 17:46:42.548,YES,106498834265961,226,34624,9820,310410,17,-108,-10,2147483647,2147483647,2147483647
11-20 17:46:42.548,NO,106498834265961,198,2147483647,9820,nullnull,12,-119,-20,2147483647,2147483647,2147483647
11-20 17:46:42.548,NO,106498834265961,422,2147483647,850,nullnull,31,-82,-20,2147483647,2147483647,2147483647
11-20 17:46:42.548,NO,106498834265961,406,2147483647,850,nullnull,27,-81,-13,2147483647,2147483647,2147483647
11-20 17:46:42.548,NO,106498834265961,470,2147483647,5780,nullnull,29,-72,-8,2147483647,2147483647,2147483647
11-20 17:46:42.548,NO,106498834265961,427,2147483647,5780,nullnull,29,-79,-15,2147483647,2147483647,2147483647}]
11-20 17:46:42.551,YES,106498834265961,226,34624,9820,310410,17,-108,-10,2147483647,2147483647,2147483647
11-20 17:46:42.551,NO,106498834265961,198,2147483647,9820,nullnull,12,-119,-20,2147483647,2147483647,2147483647
11-20 17:46:42.551,NO,106498834265961,422,2147483647,850,nullnull,31,-82,-20,2147483647,2147483647,2147483647
11-20 17:46:42.551,NO,106498834265961,406,2147483647,850,nullnull,27,-81,-13,2147483647,2147483647,2147483647
11-20 17:46:42.551,NO,106498834265961,470,2147483647,5780,nullnull,29,-72,-8,2147483647,2147483647,2147483647
11-20 17:46:42.551,NO,106498834265961,427,2147483647,5780,nullnull,29,-79,-15,2147483647,2147483647,2147483647}]
11-20 17:46:43.013,YES,106498834265961,226,34624,9820,310410,17,-108,-10,2147483647,2147483647,2147483647
11-20 17:46:43.013,NO,106498834265961,198,2147483647,9820,nullnull,12,-119,-20,2147483647,2147483647,2147483647
11-20 17:46:43.013,NO,106498834265961,422,2147483647,850,nullnull,31,-82,-20,2147483647,2147483647,2147483647
11-20 17:46:43.013,NO,106498834265961,406,2147483647,850,nullnull,27,-81,-13,2147483647,2147483647,2147483647
11-20 17:46:43.013,NO,106498834265961,470,2147483647,5780,nullnull,29,-72,-8,2147483647,2147483647,2147483647
11-20 17:46:43.013,NO,106498834265961,427,2147483647,5780,nullnull,29,-79,-15,2147483647,2147483647,2147483647}]
11-20 17:46:43.016,YES,106498834265961,226,34624,9820,310410,17,-108,-10,2147483647,2147483647,2147483647
11-20 17:46:43.016,NO,106498834265961,198,2147483647,9820,nullnull,12,-119,-20,2147483647,2147483647,2147483647
11-20 17:46:43.016,NO,106498834265961,422,2147483647,850,nullnull,31,-82,-20,2147483647,2147483647,2147483647
11-20 17:46:43.016,NO,106498834265961,406,2147483647,850,nullnull,27,-81,-13,2147483647,2147483647,2147483647
11-20 17:46:43.016,NO,106498834265961,470,2147483647,5780,nullnull,29,-72,-8,2147483647,2147483647,2147483647
11-20 17:46:43.016,NO,106498834265961,427,2147483647,5780,nullnull,29,-79,-15,2147483647,2147483647,2147483647}]
11-20 17:46:43.519,YES,106498834265961,226,34624,9820,310410,17,-108,-10,2147483647,2147483647,2147483647
